,alpha,spectral_norm,D,longname,eigs,norm,alphahat,eigs_num
0,1.7096261978149414,0.5439761877059937,0.10289958119392395,module.conv1,"[0.00063486 0.00084367 0.00098722 0.00105287 0.00114228 0.00124321
 0.00124997 0.00177977 0.00185056 0.00191951 0.0021172  0.00244636
 0.00250439 0.00273952 0.00335674 0.00343372 0.00352686 0.0037013
 0.00409878 0.00419468 0.00451675 0.00686447 0.00735237 0.00859678
 0.00975262 0.00983889 0.01014663 0.01047815 0.01076194 0.0109343
 0.01227664 0.01238799 0.01348227 0.01483017 0.01492848 0.01737745
 0.01870616 0.0196842  0.02188798 0.0251155  0.02542679 0.02885471
 0.02950126 0.0362516  0.03799807 0.03893627 0.05079561 0.0539427
 0.05733779 0.05758253 0.06177442 0.09622447 0.09920085 0.14453797
 0.17267677 0.17713718 0.3042226  0.32410973 0.45961714 0.5439762 ]",3.1048476696014404,-0.4520595488515013,60
1,1.3152992725372314,0.28247517347335815,0.14384794235229492,module.layer1.0.conv1,"[2.1623731e-11 2.3365452e-11 3.4518662e-11 ... 1.9811060e-01 2.0412400e-01
 2.8247517e-01]",17.80450439453125,-0.7221252330326995,8000
2,1.4001541137695312,0.23238079249858856,0.14039379358291626,module.layer1.0.conv2,"[4.7749049e-09 7.6084712e-09 1.2280379e-08 ... 1.9659938e-01 1.9873606e-01
 2.3238079e-01]",20.79911994934082,-0.8874173574193687,8000
3,1.442202091217041,0.11294488608837128,0.13732710480690002,module.layer1.1.conv1,"[9.55719237e-09 1.88468139e-08 1.97208951e-08 ... 9.24624801e-02
 1.07271329e-01 1.12944886e-01]",17.11522674560547,-1.3659578108943717,8000
4,1.4196912050247192,0.16044273972511292,0.1307443082332611,module.layer1.1.conv2,"[1.1247604e-08 1.1759260e-08 1.1838374e-08 ... 8.1670180e-02 9.1988936e-02
 1.6044274e-01]",17.11400032043457,-1.128200108284269,8000
5,1.5866873264312744,0.15434347093105316,0.1380077302455902,module.layer2.0.conv1,"[9.3781193e-07 1.1963394e-06 1.3169633e-06 ... 1.1312741e-01 1.3887611e-01
 1.5434347e-01]",33.55615997314453,-1.2876153889938406,8000
6,1.678849220275879,0.08944588154554367,0.12855032086372375,module.layer2.0.conv2,"[1.4400490e-06 2.4763865e-06 2.5251038e-06 ... 6.8888269e-02 7.9464845e-02
 8.9445882e-02]",28.425960540771484,-1.760172091144398,8000
7,1.127172589302063,0.25773945450782776,0.19687017798423767,module.layer2.0.shortcut.0,"[2.7561010e-25 3.0495992e-25 3.7994413e-24 ... 1.5738909e-01 1.8781041e-01
 2.5773945e-01]",14.957881927490234,-0.6637007439174071,8000
8,1.679605484008789,0.07834229618310928,0.13371211290359497,module.layer2.1.conv1,"[2.2653535e-06 2.7266244e-06 2.8420211e-06 ... 6.2205795e-02 7.2296686e-02
 7.8342296e-02]",24.14031219482422,-1.8576498858911645,8000
9,1.6354008913040161,0.14704450964927673,0.13324621319770813,module.layer2.1.conv2,"[1.8452411e-06 2.1960641e-06 2.4698936e-06 ... 7.5680122e-02 7.7805571e-02
 1.4704451e-01]",20.812410354614258,-1.3615549525399038,8000
