,alpha,spectral_norm,D,longname,eigs,norm,alphahat,eigs_num
0,1.156166434288025,0.3654562830924988,0.15520480275154114,module.features.conv_1,"[1.1538865e-20 1.3153319e-20 1.6659238e-20 ... 2.4471219e-01 2.9588500e-01
 3.6545628e-01]",14.030862808227539,-0.5054349987703842,3600
1,1.5120741128921509,0.11035770177841187,0.14347249269485474,module.features.conv_2,"[2.1823343e-08 3.5495759e-08 3.5497575e-08 ... 9.1486961e-02 1.0837939e-01
 1.1035770e-01]",6.319520473480225,-1.4473533374469898,4000
2,1.8176651000976562,0.03954368457198143,0.13422346115112305,module.features.conv_4,"[2.2212173e-06 2.5476093e-06 3.6208789e-06 ... 3.4301635e-02 3.8100015e-02
 3.9543685e-02]",9.83433723449707,-2.5500439330554503,4000
3,1.857422113418579,0.015514246188104153,0.13814949989318848,module.features.conv_5,"[1.21118967e-06 1.66915981e-06 2.62060121e-06 ... 1.48577625e-02
 1.52135389e-02 1.55142462e-02]",6.169003486633301,-3.3605768463770205,4000
4,1.9503357410430908,0.016578560695052147,0.1479150950908661,module.features.conv_7,"[1.84616347e-05 2.09161426e-05 2.18879468e-05 ... 1.51175475e-02
 1.63971726e-02 1.65785607e-02]",7.683306694030762,-3.4724814651849085,4000
5,1.90266752243042,0.009664160199463367,0.1382955014705658,module.features.conv_8,"[8.7595845e-06 1.0211243e-05 1.0826842e-05 ... 9.0792263e-03 9.0939924e-03
 9.6641602e-03]",4.750981330871582,-3.8335627909766403,4000
6,2.0099809169769287,0.011969482526183128,0.12500843405723572,module.features.conv_9,"[1.01154283e-05 1.59042520e-05 1.93321193e-05 ... 1.01055019e-02
 1.02782967e-02 1.19694825e-02]",4.895386219024658,-3.86303181999485,4000
7,1.9991915225982666,0.009999146685004234,0.12440887093544006,module.features.conv_11,"[1.20016875e-05 1.65614802e-05 1.80205461e-05 ... 7.96200801e-03
 8.10861588e-03 9.99914669e-03]",4.391263008117676,-3.998457136395168,4000
8,1.8823904991149902,0.00437888503074646,0.13994953036308289,module.features.conv_12,"[5.8513124e-06 6.5396371e-06 7.9166975e-06 ... 4.0855701e-03 4.1255211e-03
 4.3788850e-03]",2.2870302200317383,-4.43987485793939,4000
9,2.057380437850952,0.001984931295737624,0.1408841907978058,module.features.conv_13,"[2.2237534e-06 2.9224204e-06 3.2373132e-06 ... 1.6393670e-03 1.8852875e-03
 1.9849313e-03]",1.0673068761825562,-5.559565589269721,4000
10,1.8701252937316895,0.0009213858284056187,0.13357451558113098,module.features.conv_15,"[2.8744336e-07 3.4477026e-07 7.0480576e-07 ... 8.5473910e-04 8.7200024e-04
 9.2138583e-04]",0.3672579526901245,-5.676874678718021,4000
11,1.7863845825195312,0.0012293647741898894,0.11489030718803406,module.features.conv_16,"[1.04798005e-07 1.71673292e-07 1.83748909e-07 ... 1.04989554e-03
 1.09500519e-03 1.22936477e-03]",0.25166165828704834,-5.19894941191198,4000
12,1.919272780418396,0.0009347075829282403,0.12880977988243103,module.features.conv_17,"[3.3165673e-08 3.9629438e-08 5.8840577e-08 ... 8.2216790e-04 8.4164989e-04
 9.3470758e-04]",0.2194102257490158,-5.814099545434652,4000
13,2.1164119243621826,0.39646241068840027,0.1253741830587387,module.linear,"[2.3805515e-04 3.9999446e-04 4.4675855e-04 ... 3.4902900e-01 3.7715143e-01
 3.9646241e-01]",161.45408630371094,-0.8503700416282388,4000
