,alphahat,alpha,spectral_norm,D,longname,eigs,norm,eigs_num
0,2.6000724394552828,3.676793336868286,5.095157623291016,0.11193591356277466,module.features.conv_1,"[0.42666575 0.5169062  0.62661195 0.79441637 0.89088047 0.93424
 1.0108336  1.0163503  1.0523624  1.1401384  1.3424829  1.4222428
 1.4912325  1.4924887  1.4963973  1.630267   1.7002376  1.7045507
 1.7478502  1.7999748  2.004497   2.293468   2.3840635  2.4384027
 2.4580073  4.5751586  5.0951576 ]",45.48588180541992,27
1,0.3763092860909848,1.459312081336975,1.8107879161834717,0.11951681971549988,module.features.conv_2,"[3.19068383e-11 2.09203776e-07 8.05845787e-07 8.54577365e-07
 8.56035740e-07 1.90763740e-06 2.06118943e-06 2.49076311e-06
 3.19984906e-06 4.47578122e-06 4.59351804e-06 5.98243287e-06
 6.97770065e-06 7.26239659e-06 7.61938054e-06 9.75906823e-06
 1.06479984e-05 1.07832911e-05 1.35585133e-05 1.52408666e-05
 1.58456114e-05 1.66861882e-05 1.81964388e-05 2.06453224e-05
 2.21420523e-05 2.68381500e-05 3.33224380e-05 3.42041458e-05
 3.48426656e-05 3.54412296e-05 4.76244204e-05 5.27640441e-05
 5.46914671e-05 5.58619322e-05 5.60334993e-05 5.82723806e-05
 5.89761185e-05 6.01252286e-05 6.99541488e-05 7.15837523e-05
 7.90455306e-05 8.09460544e-05 8.21944268e-05 8.41373039e-05
 9.05017077e-05 9.72795460e-05 1.10327463e-04 1.10375964e-04
 1.13821567e-04 1.18275908e-04 1.21346820e-04 1.25977502e-04
 1.26567102e-04 1.35699054e-04 1.39314216e-04 1.40034201e-04
 1.40400254e-04 1.40476142e-04 1.42954814e-04 1.43280995e-04
 1.56559778e-04 1.59259347e-04 1.59840900e-04 1.65130696e-04
 1.67042046e-04 1.77717564e-04 1.78552567e-04 1.82029340e-04
 1.91884465e-04 1.95082757e-04 1.96030524e-04 2.27056589e-04
 2.28799399e-04 2.35952248e-04 2.38288500e-04 2.45689531e-04
 2.47948046e-04 2.53029109e-04 2.56450847e-04 2.67147465e-04
 2.73172598e-04 2.74891237e-04 2.78555002e-04 2.82461086e-04
 2.82919500e-04 3.04060057e-04 3.04538611e-04 3.18693143e-04
 3.21582920e-04 3.21957603e-04 3.36692203e-04 3.43124644e-04
 3.46726098e-04 3.49929964e-04 3.65919317e-04 3.67353990e-04
 3.71921808e-04 3.76875192e-04 4.01315629e-04 4.15804359e-04
 4.42931661e-04 4.49735700e-04 4.90320963e-04 4.91137616e-04
 5.03487303e-04 5.12709492e-04 5.16018015e-04 5.20022819e-04
 5.29056182e-04 5.39308588e-04 5.44212060e-04 5.58206229e-04
 5.61910681e-04 5.63603011e-04 5.65108494e-04 5.83546818e-04
 5.87501738e-04 5.98382379e-04 6.29154616e-04 6.46935659e-04
 6.54075702e-04 6.59046404e-04 6.87896332e-04 6.88741915e-04
 6.90709334e-04 6.98541757e-04 7.29121675e-04 7.33481953e-04
 7.80724105e-04 7.87919504e-04 8.36806372e-04 8.38772394e-04
 8.65696813e-04 8.69189156e-04 8.74013524e-04 9.25964385e-04
 9.31104296e-04 9.41010891e-04 9.80038778e-04 9.92125599e-04
 1.03286863e-03 1.05066330e-03 1.05140009e-03 1.07734220e-03
 1.08395889e-03 1.09602569e-03 1.10902358e-03 1.12208654e-03
 1.12840149e-03 1.14032521e-03 1.16914348e-03 1.18525489e-03
 1.21635804e-03 1.23309251e-03 1.25852355e-03 1.26746844e-03
 1.26838684e-03 1.27066381e-03 1.29788532e-03 1.35725120e-03
 1.36197801e-03 1.36963034e-03 1.39514043e-03 1.42030267e-03
 1.43178285e-03 1.44289678e-03 1.45058322e-03 1.47765258e-03
 1.49100227e-03 1.49878964e-03 1.50726095e-03 1.51135528e-03
 1.57288683e-03 1.60042522e-03 1.62614777e-03 1.62718445e-03
 1.67708134e-03 1.68558874e-03 1.68619561e-03 1.76215859e-03
 1.78738066e-03 1.79080153e-03 1.80640677e-03 1.81481917e-03
 1.82634126e-03 1.85863802e-03 1.94250979e-03 1.99358980e-03
 2.04149983e-03 2.06250791e-03 2.08365335e-03 2.09877896e-03
 2.10952666e-03 2.10990361e-03 2.17717350e-03 2.24840222e-03
 2.29873951e-03 2.30845786e-03 2.32228008e-03 2.33092206e-03
 2.34199734e-03 2.35044723e-03 2.40230700e-03 2.43678130e-03
 2.44779140e-03 2.46732496e-03 2.47158436e-03 2.47446052e-03
 2.52345297e-03 2.58820248e-03 2.69840192e-03 2.83536641e-03
 2.83767353e-03 2.88055255e-03 2.91269645e-03 2.91366153e-03
 2.95101665e-03 2.97984737e-03 2.98648328e-03 3.04494496e-03
 3.07566300e-03 3.18826805e-03 3.23184300e-03 3.30629339e-03
 3.35485861e-03 3.42717348e-03 3.48346867e-03 3.48901912e-03
 3.52171669e-03 3.57064418e-03 3.58694582e-03 3.69777903e-03
 3.69902048e-03 3.73729574e-03 3.77350813e-03 3.82844056e-03
 3.83264502e-03 3.87107953e-03 3.88721051e-03 3.97152966e-03
 4.03309707e-03 4.04253835e-03 4.10486106e-03 4.18334082e-03
 4.23997454e-03 4.24714526e-03 4.28443355e-03 4.36208863e-03
 4.36279550e-03 4.39688424e-03 4.44900105e-03 4.62703174e-03
 4.69438639e-03 4.77855047e-03 4.78140544e-03 4.79001179e-03
 4.79845470e-03 4.92227823e-03 5.01054712e-03 5.17716026e-03
 5.18416567e-03 5.22227958e-03 5.42420661e-03 5.53084677e-03
 5.53104607e-03 5.61314914e-03 5.63347060e-03 5.70897851e-03
 5.71952062e-03 5.77251427e-03 5.81498770e-03 6.05971646e-03
 6.09326968e-03 6.17768057e-03 6.27714070e-03 6.41966052e-03
 6.43101474e-03 6.45100931e-03 6.47185557e-03 6.51086587e-03
 6.62669633e-03 6.67994749e-03 6.74732076e-03 6.80987770e-03
 7.12144328e-03 7.23894220e-03 7.37796910e-03 7.39556737e-03
 7.42851943e-03 7.53362197e-03 7.54840346e-03 7.61232618e-03
 7.85930268e-03 7.91730452e-03 8.17035418e-03 8.26957077e-03
 8.29003006e-03 8.46962817e-03 8.52504000e-03 8.59021209e-03
 8.63666553e-03 8.71163700e-03 9.12624877e-03 9.17104818e-03
 9.31934267e-03 9.40972194e-03 9.51074529e-03 9.60903801e-03
 9.72385146e-03 9.97688714e-03 1.00298608e-02 1.02147581e-02
 1.06418217e-02 1.06887231e-02 1.07457377e-02 1.08863804e-02
 1.09686656e-02 1.10111367e-02 1.10432226e-02 1.11303078e-02
 1.11797992e-02 1.12415086e-02 1.12423263e-02 1.13771502e-02
 1.15126660e-02 1.17477505e-02 1.18396552e-02 1.18536586e-02
 1.23755559e-02 1.24215493e-02 1.24446917e-02 1.26300091e-02
 1.29191512e-02 1.30881239e-02 1.32720079e-02 1.34288799e-02
 1.35299871e-02 1.36262886e-02 1.36493687e-02 1.37787974e-02
 1.42703392e-02 1.43233836e-02 1.46066807e-02 1.46466978e-02
 1.46577964e-02 1.47828078e-02 1.49234924e-02 1.51261454e-02
 1.54030714e-02 1.60838831e-02 1.67477932e-02 1.67892091e-02
 1.68921426e-02 1.71954595e-02 1.74778886e-02 1.79996639e-02
 1.81056969e-02 1.83294546e-02 1.84243917e-02 1.86177175e-02
 1.88705586e-02 1.89760439e-02 1.94945615e-02 1.98725685e-02
 2.00177878e-02 2.00968497e-02 2.01288331e-02 2.02575885e-02
 2.04373430e-02 2.07413547e-02 2.19663121e-02 2.21484601e-02
 2.24680062e-02 2.27056984e-02 2.34667435e-02 2.37353072e-02
 2.41447631e-02 2.46386342e-02 2.47222483e-02 2.51390878e-02
 2.55901571e-02 2.56857537e-02 2.63325330e-02 2.68381983e-02
 2.69455109e-02 2.71789655e-02 2.72079557e-02 2.72276569e-02
 2.72466037e-02 2.73393225e-02 2.74409782e-02 2.80387774e-02
 2.83793118e-02 3.02083902e-02 3.12940702e-02 3.14882211e-02
 3.15953679e-02 3.18829902e-02 3.38113680e-02 3.38159613e-02
 3.40068787e-02 3.43067572e-02 3.44852656e-02 3.46153378e-02
 3.46970297e-02 3.55248414e-02 3.65014933e-02 3.67012210e-02
 3.72116305e-02 3.87652144e-02 3.92396785e-02 3.92701700e-02
 3.94841507e-02 4.03047130e-02 4.08736952e-02 4.18565944e-02
 4.24055681e-02 4.30009142e-02 4.30707559e-02 4.40256782e-02
 4.44209501e-02 4.46008891e-02 4.47881967e-02 4.82951924e-02
 4.90144715e-02 4.98490185e-02 4.99100946e-02 4.99370620e-02
 5.04903793e-02 5.07860966e-02 5.11515848e-02 5.37356548e-02
 5.43417782e-02 5.52048609e-02 5.71885705e-02 5.73860630e-02
 5.77012077e-02 5.81828542e-02 6.14450537e-02 6.22473694e-02
 6.27612397e-02 6.36765808e-02 6.55814856e-02 6.69289380e-02
 6.90921545e-02 6.91861883e-02 6.93207085e-02 7.08187371e-02
 7.23698810e-02 7.25898817e-02 7.30052590e-02 7.42001161e-02
 7.44250938e-02 7.55875185e-02 7.82282278e-02 8.06095451e-02
 8.54803324e-02 8.57563838e-02 8.67985263e-02 8.75965953e-02
 8.89508724e-02 8.92385542e-02 9.18643102e-02 9.19929668e-02
 9.42457318e-02 9.56828073e-02 9.80908796e-02 1.02880962e-01
 1.06218770e-01 1.10078037e-01 1.10172428e-01 1.13608479e-01
 1.16762832e-01 1.18974417e-01 1.19599640e-01 1.22886427e-01
 1.25883967e-01 1.26663089e-01 1.28717050e-01 1.33407593e-01
 1.34906799e-01 1.40692919e-01 1.41533896e-01 1.42832398e-01
 1.48055270e-01 1.52573735e-01 1.53668880e-01 1.54674873e-01
 1.56167507e-01 1.59165084e-01 1.60044238e-01 1.68126911e-01
 1.75212502e-01 1.76056340e-01 1.81476057e-01 1.90967679e-01
 1.91096947e-01 1.94822922e-01 1.94870740e-01 2.07071394e-01
 2.08764911e-01 2.16970682e-01 2.21789896e-01 2.23998740e-01
 2.29825765e-01 2.31484190e-01 2.36569256e-01 2.37481624e-01
 2.40684345e-01 2.42244959e-01 2.55978376e-01 2.59540886e-01
 2.67913580e-01 2.68263310e-01 2.76650310e-01 2.89275408e-01
 2.93051839e-01 2.96011329e-01 2.96720833e-01 3.03061575e-01
 3.04568052e-01 3.08401108e-01 3.10290426e-01 3.19865108e-01
 3.34942609e-01 3.51115555e-01 3.54200959e-01 3.57606828e-01
 3.58192980e-01 3.65852237e-01 3.83833259e-01 3.84761870e-01
 3.86202842e-01 4.06611383e-01 4.21910107e-01 4.28302079e-01
 4.32935119e-01 4.36160862e-01 4.48258728e-01 4.51159120e-01
 4.61887598e-01 4.70004916e-01 4.70256507e-01 4.86513048e-01
 5.12464106e-01 5.19088984e-01 5.19466341e-01 5.38182020e-01
 5.39286137e-01 5.41637659e-01 5.78584492e-01 5.89963734e-01
 6.00605726e-01 6.03389800e-01 6.19588733e-01 6.31812871e-01
 6.49840295e-01 6.60191119e-01 6.64443016e-01 6.88564777e-01
 6.96810663e-01 7.03610957e-01 7.03881979e-01 7.12650537e-01
 7.82951355e-01 7.86057591e-01 8.16572189e-01 8.42120230e-01
 8.55276942e-01 8.75365257e-01 9.95675504e-01 1.00630295e+00
 1.10734046e+00 1.16124535e+00 1.31147957e+00 1.81078792e+00]",50.37671661376953,576
2,0.9847263996617801,1.6997839212417603,3.7959847450256348,0.1080574095249176,module.features.conv_4,"[2.42900383e-03 2.47339066e-03 2.48250179e-03 2.55768653e-03
 2.67994870e-03 2.77264277e-03 2.81213806e-03 2.87210406e-03
 2.91266385e-03 2.99931061e-03 3.00166872e-03 3.06128291e-03
 3.16342874e-03 3.29474756e-03 3.30935605e-03 3.33349709e-03
 3.37202661e-03 3.42998118e-03 3.44128627e-03 3.56658897e-03
 3.62752168e-03 3.66972620e-03 3.72587051e-03 3.76610272e-03
 3.81577713e-03 3.85317905e-03 3.93817760e-03 4.00382560e-03
 4.11333051e-03 4.14638361e-03 4.22801077e-03 4.28166706e-03
 4.29731049e-03 4.64656344e-03 4.70314082e-03 4.77593672e-03
 4.78497287e-03 4.81930329e-03 4.83530015e-03 4.87379869e-03
 5.08676749e-03 5.11648552e-03 5.39435307e-03 5.49489446e-03
 5.50105097e-03 5.60626527e-03 5.76889096e-03 5.77167654e-03
 5.94758708e-03 5.95264137e-03 5.99253969e-03 6.20673969e-03
 6.28681481e-03 6.31943438e-03 6.36502169e-03 6.45245984e-03
 6.46168087e-03 6.57691667e-03 6.63257483e-03 6.66532014e-03
 6.67505758e-03 6.76642545e-03 6.76784106e-03 6.79818820e-03
 6.92243734e-03 6.98013278e-03 6.99690497e-03 7.10251555e-03
 7.12477695e-03 7.16899242e-03 7.40420958e-03 7.48232799e-03
 7.85523932e-03 7.94296246e-03 8.03443883e-03 8.05917662e-03
 8.27424508e-03 8.33035819e-03 8.33588373e-03 8.37894063e-03
 8.61949660e-03 8.66759848e-03 8.70899484e-03 8.91232025e-03
 9.03690234e-03 9.03695263e-03 9.13701113e-03 9.17813182e-03
 9.22226440e-03 9.38641373e-03 9.60883684e-03 9.61221009e-03
 9.69104376e-03 9.76049528e-03 9.87045001e-03 1.00378506e-02
 1.01840897e-02 1.01959594e-02 1.03254579e-02 1.03696752e-02
 1.03700310e-02 1.05938371e-02 1.06708957e-02 1.06913103e-02
 1.07472762e-02 1.07943341e-02 1.09004388e-02 1.10793300e-02
 1.12839593e-02 1.13268029e-02 1.13966372e-02 1.15194144e-02
 1.15802716e-02 1.17653999e-02 1.18371351e-02 1.19349463e-02
 1.19769229e-02 1.20466165e-02 1.20801404e-02 1.23897893e-02
 1.30170556e-02 1.30728893e-02 1.33159207e-02 1.33172330e-02
 1.33324033e-02 1.37160132e-02 1.38154896e-02 1.39071308e-02
 1.40364980e-02 1.41456453e-02 1.42934704e-02 1.43512767e-02
 1.43943336e-02 1.44332079e-02 1.44904507e-02 1.50098903e-02
 1.50159253e-02 1.53051373e-02 1.53483087e-02 1.54109597e-02
 1.56385340e-02 1.57661848e-02 1.58804953e-02 1.58835500e-02
 1.58959124e-02 1.62083153e-02 1.62540153e-02 1.64346732e-02
 1.64878946e-02 1.65475961e-02 1.65490918e-02 1.66718643e-02
 1.69441365e-02 1.70728713e-02 1.71443205e-02 1.71590317e-02
 1.73092522e-02 1.76940896e-02 1.77592877e-02 1.78969093e-02
 1.79078430e-02 1.79552548e-02 1.79678909e-02 1.81291755e-02
 1.82947163e-02 1.83187313e-02 1.85835641e-02 1.86808780e-02
 1.91874150e-02 1.92512907e-02 1.92616209e-02 1.93798933e-02
 1.94290671e-02 1.97626278e-02 2.01246291e-02 2.01380216e-02
 2.03844197e-02 2.05489285e-02 2.09509842e-02 2.10879464e-02
 2.11795457e-02 2.12588068e-02 2.12976150e-02 2.17871219e-02
 2.18325034e-02 2.18473766e-02 2.21390277e-02 2.24114787e-02
 2.25274265e-02 2.27490831e-02 2.28900611e-02 2.29059942e-02
 2.31405012e-02 2.37453952e-02 2.40170974e-02 2.40426585e-02
 2.42264885e-02 2.43359916e-02 2.45073065e-02 2.50255223e-02
 2.50661317e-02 2.51419712e-02 2.59302892e-02 2.59477999e-02
 2.61336863e-02 2.61446293e-02 2.62129940e-02 2.66354587e-02
 2.66748071e-02 2.69088764e-02 2.69241948e-02 2.69484129e-02
 2.70868428e-02 2.77708303e-02 2.79703215e-02 2.80184951e-02
 2.81264912e-02 2.81370338e-02 2.83629484e-02 2.84759104e-02
 2.88235899e-02 3.02142128e-02 3.03002559e-02 3.08154169e-02
 3.08861509e-02 3.11061908e-02 3.12529169e-02 3.13027315e-02
 3.14236954e-02 3.16502601e-02 3.18316109e-02 3.20017412e-02
 3.20524499e-02 3.22484113e-02 3.30223069e-02 3.30315791e-02
 3.34802940e-02 3.36349122e-02 3.44039947e-02 3.45071219e-02
 3.46010402e-02 3.48408632e-02 3.51964161e-02 3.52011584e-02
 3.52461375e-02 3.55222113e-02 3.56035978e-02 3.59144546e-02
 3.62103209e-02 3.65360081e-02 3.73200588e-02 3.73204201e-02
 3.77591476e-02 3.79761979e-02 3.80876064e-02 3.88097204e-02
 3.91760804e-02 3.95339839e-02 3.96458916e-02 3.96658443e-02
 3.96956317e-02 4.00000848e-02 4.08816449e-02 4.13089544e-02
 4.14832942e-02 4.17873524e-02 4.20606919e-02 4.21920568e-02
 4.23204526e-02 4.31519188e-02 4.36203256e-02 4.36257459e-02
 4.38756645e-02 4.40966599e-02 4.46395427e-02 4.47959825e-02
 4.49796133e-02 4.50282916e-02 4.51825522e-02 4.54814322e-02
 4.60933633e-02 4.63426858e-02 4.87213656e-02 4.88730073e-02
 4.89723720e-02 4.97634076e-02 4.99578118e-02 5.06596565e-02
 5.07885218e-02 5.18091656e-02 5.18645681e-02 5.24986796e-02
 5.27380556e-02 5.35762087e-02 5.36961183e-02 5.39695285e-02
 5.46965078e-02 5.47790267e-02 5.48920855e-02 5.49602695e-02
 5.56732379e-02 5.62059768e-02 5.63561320e-02 5.67947626e-02
 5.69810756e-02 5.73930964e-02 5.80267049e-02 5.80528043e-02
 5.82387783e-02 5.94926849e-02 5.95517233e-02 6.03535697e-02
 6.04526028e-02 6.05346113e-02 6.12798706e-02 6.21288568e-02
 6.25460818e-02 6.39085993e-02 6.43326566e-02 6.50516450e-02
 6.56367540e-02 6.67276531e-02 6.70264885e-02 6.73292354e-02
 6.79529086e-02 6.82595000e-02 6.83119893e-02 6.85936585e-02
 6.85977191e-02 6.95824474e-02 7.06529692e-02 7.19113424e-02
 7.22312629e-02 7.34093562e-02 7.35755041e-02 7.43571892e-02
 7.55366161e-02 7.56030083e-02 7.58135393e-02 7.72018507e-02
 7.73319229e-02 7.82024711e-02 7.85632059e-02 7.87824690e-02
 7.98755065e-02 8.05281699e-02 8.12588558e-02 8.20786878e-02
 8.23176876e-02 8.23509693e-02 8.40032101e-02 8.52279589e-02
 8.57624561e-02 8.70487690e-02 8.75128582e-02 8.94292295e-02
 9.01451707e-02 9.04677808e-02 9.05478150e-02 9.11539719e-02
 9.11987722e-02 9.26224962e-02 9.38705131e-02 9.45807770e-02
 9.46312845e-02 9.48998183e-02 9.59979594e-02 9.63066891e-02
 9.68897566e-02 9.69690457e-02 9.74094197e-02 9.77161974e-02
 9.89304036e-02 1.00302674e-01 1.01823494e-01 1.02865018e-01
 1.06816113e-01 1.07211098e-01 1.08131833e-01 1.09242134e-01
 1.09782651e-01 1.10046618e-01 1.10255897e-01 1.11176476e-01
 1.11614116e-01 1.11772776e-01 1.12786375e-01 1.14003539e-01
 1.14335097e-01 1.15687482e-01 1.17202014e-01 1.23417176e-01
 1.25058055e-01 1.25962436e-01 1.26234934e-01 1.26600683e-01
 1.29921600e-01 1.31645188e-01 1.32247627e-01 1.32493287e-01
 1.32793680e-01 1.34051546e-01 1.34323746e-01 1.35097608e-01
 1.35971010e-01 1.39866337e-01 1.39912143e-01 1.41025648e-01
 1.43180713e-01 1.46556571e-01 1.47359431e-01 1.49071634e-01
 1.53025389e-01 1.54229060e-01 1.56390697e-01 1.57298401e-01
 1.59413978e-01 1.60957038e-01 1.63457677e-01 1.64284363e-01
 1.67631775e-01 1.67804211e-01 1.68179497e-01 1.70463279e-01
 1.72057107e-01 1.72068626e-01 1.72250330e-01 1.74942985e-01
 1.79692179e-01 1.79769039e-01 1.81678474e-01 1.81857154e-01
 1.83960095e-01 1.84662551e-01 1.85283139e-01 1.87187538e-01
 1.90926373e-01 1.91525340e-01 2.05019370e-01 2.09838510e-01
 2.11016521e-01 2.11992219e-01 2.12028310e-01 2.13179678e-01
 2.15696424e-01 2.15981618e-01 2.17108861e-01 2.19389290e-01
 2.21481472e-01 2.27209851e-01 2.30597019e-01 2.33391911e-01
 2.35673100e-01 2.38045737e-01 2.40635023e-01 2.40782455e-01
 2.42180973e-01 2.46020988e-01 2.49537587e-01 2.49914199e-01
 2.50454396e-01 2.54184574e-01 2.59379447e-01 2.67700553e-01
 2.70881653e-01 2.73166627e-01 2.75400102e-01 2.79334694e-01
 2.81942487e-01 2.89728940e-01 2.89945096e-01 2.92092115e-01
 2.93574721e-01 3.00493330e-01 3.06737274e-01 3.06935906e-01
 3.08899671e-01 3.18358600e-01 3.19657475e-01 3.26372147e-01
 3.28159511e-01 3.35703731e-01 3.38066608e-01 3.43509078e-01
 3.46946180e-01 3.47870380e-01 3.50273281e-01 3.50783080e-01
 3.51557821e-01 3.62548262e-01 3.64651173e-01 3.70077729e-01
 3.86733532e-01 3.89091998e-01 3.98860008e-01 4.04564351e-01
 4.14487988e-01 4.15406853e-01 4.16289896e-01 4.16493982e-01
 4.23804373e-01 4.26264912e-01 4.37602103e-01 4.39405710e-01
 4.45675969e-01 4.46983188e-01 4.48092818e-01 4.51076478e-01
 4.53893751e-01 4.68071640e-01 4.72584784e-01 4.87384111e-01
 4.95243937e-01 5.00167727e-01 5.07486641e-01 5.26950121e-01
 5.36687672e-01 5.38335502e-01 5.40555060e-01 5.43726206e-01
 5.49531400e-01 5.54295599e-01 5.68566263e-01 5.79934001e-01
 5.81861377e-01 6.01385653e-01 6.17141783e-01 6.23668969e-01
 6.34755313e-01 6.39595449e-01 6.40848696e-01 6.55083597e-01
 6.56787038e-01 6.68550491e-01 6.69703901e-01 6.75787628e-01
 6.90126121e-01 7.21395493e-01 7.30808079e-01 7.57732034e-01
 7.66506433e-01 7.71936417e-01 7.87368059e-01 8.47956479e-01
 8.56777251e-01 8.75154734e-01 8.82385731e-01 8.91268909e-01
 9.00649965e-01 9.07484472e-01 9.22378540e-01 9.45712566e-01
 9.51742232e-01 9.72807884e-01 9.84122634e-01 1.01440930e+00
 1.03696799e+00 1.04543829e+00 1.06721437e+00 1.10119629e+00
 1.15731859e+00 1.16173208e+00 1.23292768e+00 1.31683266e+00
 1.33971250e+00 1.45132995e+00 1.50592661e+00 1.56489229e+00
 1.58402109e+00 1.62029529e+00 1.74716377e+00 1.91100252e+00
 2.00692415e+00 2.49881387e+00 2.76624775e+00 3.79598475e+00]",108.70450592041016,576
3,0.33575789717637516,1.6871029138565063,1.5813007354736328,0.12226670980453491,module.features.conv_5,"[2.4589919e-09 5.7068483e-08 1.3040571e-07 ... 1.2855971e+00 1.3036932e+00
 1.5813007e+00]",141.08070373535156,1152
4,0.7155239746249971,1.808889627456665,2.4863357543945312,0.12287157773971558,module.features.conv_7,[0.00465867 0.00486904 0.00491065 ... 1.649887   1.6762966  2.4863358 ],232.40447998046875,1152
5,0.23695027222683518,1.6967744827270508,1.379264235496521,0.12995490431785583,module.features.conv_8,"[9.8330466e-10 7.2920656e-09 8.6081400e-09 ... 1.3238732e+00 1.3715101e+00
 1.3792642e+00]",213.31736755371094,2304
6,0.29620205825382256,1.7440277338027954,1.478556513786316,0.13149487972259521,module.features.conv_9,"[3.5275334e-09 3.1556553e-08 6.2951798e-08 ... 1.3142482e+00 1.4062717e+00
 1.4785565e+00]",201.68746948242188,2304
7,-0.12778362544047456,1.704304575920105,0.8414397239685059,0.0916772186756134,module.features.conv_11,[0.00089529 0.00093357 0.00101931 ... 0.7485585  0.78797007 0.8414397 ],162.87957763671875,2304
8,-0.46535323371174075,1.529353380203247,0.4962710738182068,0.08971637487411499,module.features.conv_12,"[1.7622407e-11 2.1542199e-10 3.0232450e-10 ... 4.4768459e-01 4.5961356e-01
 4.9627107e-01]",76.39570617675781,4608
9,-0.45170713800533796,1.5224603414535522,0.5050152540206909,0.0784895122051239,module.features.conv_13,"[8.4855165e-11 1.4606558e-10 3.5780268e-10 ... 4.2469606e-01 4.2961577e-01
 5.0501525e-01]",48.671607971191406,4608
