,alpha,spectral_norm,D,longname,eigs,norm,alphahat,eigs_num
0,1.3354235887527466,0.7137015461921692,0.21561947464942932,module.features.conv_1,"[6.55407911e-13 9.72467116e-13 1.07536603e-12 1.87994238e-12
 2.13233077e-12 2.94958264e-12 3.05440525e-12 5.59229356e-12
 6.02202880e-12 7.65586379e-12 9.14849446e-12 1.65173430e-11
 1.99606876e-11 3.04820613e-11 3.06795561e-11 3.66688416e-11
 7.51619184e-11 1.68725492e-10 2.62010635e-10 3.28341687e-10
 6.91745328e-10 3.35606387e-08 4.96751902e-08 1.68989061e-07
 2.03098068e-07 2.52152205e-07 2.93130910e-07 3.98395713e-07
 4.29814406e-07 5.17433023e-07 5.35032427e-07 6.66491474e-07
 7.81755148e-07 8.61496630e-07 1.15165835e-06 1.46007949e-06
 1.54134136e-06 1.65428173e-06 1.65942868e-06 1.67407222e-06
 1.69429529e-06 2.02819388e-06 2.11974384e-06 3.35864752e-06
 3.67683288e-06 3.73031639e-06 4.02318574e-06 4.35754600e-06
 5.36502466e-06 6.18665536e-06 7.74593809e-06 7.90591275e-06
 8.02633167e-06 8.34631464e-06 8.61692297e-06 8.73478893e-06
 9.37343611e-06 1.30101698e-05 1.32304940e-05 1.35041264e-05
 1.40392422e-05 1.40650000e-05 1.48208201e-05 1.59408464e-05
 1.71704269e-05 1.73008975e-05 1.83549855e-05 1.96915280e-05
 2.14830452e-05 2.41534399e-05 2.69688044e-05 3.01585951e-05
 3.31269948e-05 3.47393470e-05 3.57786521e-05 3.58671823e-05
 3.58702055e-05 4.22313642e-05 4.41787925e-05 4.61598174e-05
 4.65868216e-05 4.69510669e-05 5.96227837e-05 6.43766762e-05
 6.83968319e-05 6.85919586e-05 7.29102321e-05 7.31632899e-05
 7.74059226e-05 8.05210730e-05 8.08001059e-05 8.27820913e-05
 8.45357281e-05 9.65601212e-05 1.03024970e-04 1.07518128e-04
 1.08206339e-04 1.21713885e-04 1.27181513e-04 1.36546005e-04
 1.39800162e-04 1.50983469e-04 1.60411699e-04 1.64752855e-04
 1.66416241e-04 1.85055236e-04 1.86952617e-04 1.98443377e-04
 2.07069766e-04 2.13609397e-04 2.25304189e-04 2.56046886e-04
 2.58820626e-04 2.68853648e-04 2.89088261e-04 2.91581848e-04
 2.91730510e-04 2.97932478e-04 3.32266034e-04 3.34367127e-04
 3.34992888e-04 3.44089349e-04 3.62695311e-04 3.73382965e-04
 3.82421131e-04 4.23451420e-04 5.50612691e-04 6.01507665e-04
 6.05119567e-04 6.37394725e-04 6.56273041e-04 6.61820290e-04
 6.85839215e-04 7.14565744e-04 7.22400495e-04 7.31339853e-04
 7.63914315e-04 7.74345768e-04 8.01771006e-04 8.34538194e-04
 8.46393057e-04 8.75651720e-04 9.18866368e-04 9.19294835e-04
 9.45829030e-04 1.14000880e-03 1.14229287e-03 1.19457371e-03
 1.20029296e-03 1.23531627e-03 1.29909348e-03 1.29941467e-03
 1.34437601e-03 1.53829448e-03 1.59608957e-03 1.63779769e-03
 1.74051919e-03 1.75232440e-03 1.78803317e-03 1.99277163e-03
 2.18939362e-03 2.23523448e-03 2.39090365e-03 2.50295014e-03
 2.54018395e-03 2.59570731e-03 2.67047738e-03 2.71689054e-03
 2.94782082e-03 3.07344133e-03 3.09865200e-03 3.21473903e-03
 3.31461756e-03 3.35010677e-03 3.49386525e-03 3.67864338e-03
 3.73258255e-03 4.24667029e-03 5.11193508e-03 5.27324388e-03
 5.65877650e-03 5.89426793e-03 6.02757325e-03 6.09792676e-03
 6.16880506e-03 7.05235172e-03 7.19628343e-03 7.41013838e-03
 7.67285423e-03 8.00693501e-03 8.87813233e-03 9.61185340e-03
 9.77972243e-03 9.86908842e-03 9.86978970e-03 1.07727153e-02
 1.10148285e-02 1.13115152e-02 1.17436284e-02 1.19252605e-02
 1.21459523e-02 1.26432069e-02 1.28711388e-02 1.30150206e-02
 1.30818952e-02 1.31991403e-02 1.34105878e-02 1.41077153e-02
 1.43729486e-02 1.54755041e-02 1.55236078e-02 1.58695690e-02
 1.63264461e-02 1.63655970e-02 1.78364441e-02 2.03356091e-02
 2.03547738e-02 2.07157433e-02 2.15142220e-02 2.17266735e-02
 2.30021197e-02 2.42266264e-02 2.54666544e-02 2.71280929e-02
 2.71747746e-02 2.72696707e-02 2.76623107e-02 2.77407970e-02
 2.88418122e-02 3.00428215e-02 3.07045802e-02 3.10067292e-02
 3.10794897e-02 3.17828096e-02 3.41845900e-02 3.66149880e-02
 3.69890742e-02 3.77593562e-02 3.82953323e-02 4.15419675e-02
 4.17792499e-02 4.76092808e-02 4.92987148e-02 5.05528450e-02
 5.19034825e-02 5.21059260e-02 5.29575683e-02 5.77976927e-02
 5.78228347e-02 6.11498766e-02 6.13997020e-02 6.22262768e-02
 6.72780052e-02 6.73629120e-02 6.85601309e-02 7.24656209e-02
 7.96498954e-02 8.19401518e-02 8.24674070e-02 8.57398883e-02
 8.70153233e-02 8.76666456e-02 8.77073258e-02 1.03364989e-01
 1.06280766e-01 1.07456788e-01 1.09318979e-01 1.18847214e-01
 1.21365219e-01 1.23338878e-01 1.27435043e-01 1.32713810e-01
 1.35971114e-01 1.37355521e-01 1.39354020e-01 1.40347973e-01
 1.42583370e-01 1.42851636e-01 1.65253043e-01 1.85266137e-01
 1.91642627e-01 1.94826931e-01 2.06276283e-01 2.11549938e-01
 2.15397060e-01 2.16696575e-01 2.32572109e-01 2.51138479e-01
 2.74811715e-01 2.76423395e-01 2.83360362e-01 2.85182089e-01
 3.57764900e-01 3.70652080e-01 4.21648741e-01 4.44037586e-01
 4.56905246e-01 4.94922012e-01 5.49280643e-01 7.13701546e-01]",11.623486518859863,-0.19561733746705165,300
1,1.5089139938354492,0.3204920291900635,0.13251018524169922,module.features.conv_2,"[3.2634770e-07 5.2471222e-07 5.4516619e-07 ... 1.7651924e-01 2.5835890e-01
 3.2049203e-01]",21.83483123779297,-0.7456792928638694,4500
2,1.8451991081237793,0.11669062077999115,0.14243829250335693,module.features.conv_4,"[4.78085531e-05 6.02832260e-05 6.41239385e-05 ... 7.03114644e-02
 1.03204735e-01 1.16690621e-01]",29.633403778076172,-1.721504432524029,4500
3,2.0528368949890137,0.04799652472138405,0.14259949326515198,module.features.conv_5,[0.00013018 0.00013376 0.00013874 ... 0.03863703 0.04052744 0.04799652],23.61660385131836,-2.7072611944897336,4500
4,2.2184815406799316,0.042206697165966034,0.14032641053199768,module.features.conv_7,[0.00018725 0.00021981 0.00022836 ... 0.0307622  0.03141968 0.0422067 ],26.06397247314453,-3.0495660599128906,4500
5,2.1988649368286133,0.021526843309402466,0.13899797201156616,module.features.conv_8,[0.00014316 0.00014917 0.00014999 ... 0.02092251 0.02102471 0.02152684],16.556785583496094,-3.6655510581266513,4500
6,2.222980499267578,0.02784883789718151,0.1449529230594635,module.features.conv_9,[0.00013712 0.00017422 0.00017838 ... 0.02172881 0.0267428  0.02784884],17.333560943603516,-3.457163539907124,4500
7,2.3031342029571533,0.014358949847519398,0.14349836111068726,module.features.conv_11,[0.00014898 0.00016339 0.00016676 ... 0.01389835 0.01397469 0.01435895],13.196842193603516,-4.244393790729758,4500
8,2.2004799842834473,0.00982513464987278,0.14095216989517212,module.features.conv_12,"[6.2101244e-05 6.4870925e-05 6.4945838e-05 ... 7.6882183e-03 7.9104388e-03
 9.8251346e-03]",6.677581787109375,-4.417818921904012,4500
9,2.227379322052002,0.007059978321194649,0.14500656723976135,module.features.conv_13,"[1.9695703e-05 1.9805391e-05 2.3579589e-05 ... 6.2141004e-03 6.5664747e-03
 7.0599783e-03]",3.513658046722412,-4.791530896937603,4500
