,alpha,spectral_norm,D,longname,eigs,norm,alphahat,eigs_num
0,1.2415214776992798,1.0205734968185425,0.24107536673545837,module.conv1,"[2.8647194e-15 1.4097913e-14 9.3761180e-14 1.4465404e-13 9.5280836e-13
 6.8085419e-11 7.7550938e-10 1.4073269e-05 7.1492381e-05 1.5719488e-04
 4.4738097e-04 6.6726690e-04 1.0880281e-03 1.4251546e-03 4.4023283e-03
 9.2327651e-03 1.7289799e-02 3.1569917e-02 5.3387165e-02 1.3691622e-01
 2.8962848e-01 3.0832246e-01 4.9161601e-01 5.3940374e-01 5.9977883e-01
 6.3571960e-01 1.0205735e+00]",4.141711235046387,0.010980371009344942,27
1,1.5305302143096924,0.27398642897605896,0.1382647454738617,module.layer1.0.conv1,"[1.05897743e-06 4.63447213e-06 5.05415346e-06 9.21356423e-06
 9.79466222e-06 9.91569050e-06 1.05706213e-05 1.32079340e-05
 1.34540305e-05 1.76998328e-05 2.18180139e-05 2.33814153e-05
 2.49750683e-05 3.07314767e-05 3.11223775e-05 3.34100077e-05
 3.50987757e-05 3.84838750e-05 4.06903855e-05 4.37310664e-05
 5.76519487e-05 5.95335296e-05 7.36756701e-05 7.51879343e-05
 7.99956542e-05 8.60523942e-05 9.71625195e-05 9.71747504e-05
 1.05018582e-04 1.11606292e-04 1.19906093e-04 1.21130593e-04
 1.33194670e-04 1.45550177e-04 1.60624943e-04 1.61704185e-04
 1.62899858e-04 1.87746686e-04 1.90903549e-04 2.35507978e-04
 2.43031609e-04 2.57550360e-04 2.57755280e-04 2.67867814e-04
 3.30890529e-04 3.41257954e-04 3.44761211e-04 3.73473886e-04
 3.89385939e-04 3.92074231e-04 4.00886202e-04 4.21815261e-04
 4.25497012e-04 4.58051334e-04 4.61614312e-04 4.73517546e-04
 4.93967789e-04 4.96929162e-04 5.47801785e-04 5.51643781e-04
 5.52101585e-04 5.56617568e-04 6.99819240e-04 7.82612304e-04
 8.10275029e-04 8.33319558e-04 9.23410116e-04 9.53183335e-04
 9.67245316e-04 9.75502713e-04 1.04029477e-03 1.08576799e-03
 1.17268809e-03 1.21763104e-03 1.25415076e-03 1.26322929e-03
 1.28899061e-03 1.29012764e-03 1.39683706e-03 1.44521054e-03
 1.49143790e-03 1.50217779e-03 1.62162341e-03 1.68297219e-03
 1.72046933e-03 1.79763604e-03 1.98407448e-03 2.03454192e-03
 2.06832914e-03 2.16991385e-03 2.25779205e-03 2.30891071e-03
 2.32507125e-03 2.41384702e-03 2.47714273e-03 2.56335037e-03
 2.59380159e-03 2.92378641e-03 2.94386945e-03 2.98408489e-03
 3.04418965e-03 3.13068856e-03 3.19550559e-03 3.42715695e-03
 3.49206920e-03 3.70506151e-03 4.14318591e-03 4.16427199e-03
 4.18568403e-03 4.27366002e-03 4.44053859e-03 4.54075960e-03
 4.65653511e-03 5.02788555e-03 5.16025815e-03 5.25728380e-03
 5.64030837e-03 5.79989702e-03 6.95260568e-03 7.17145298e-03
 7.23086949e-03 7.34422915e-03 7.49680493e-03 8.12843256e-03
 8.16716906e-03 8.41648504e-03 8.70536268e-03 9.78430733e-03
 9.83267650e-03 1.07411398e-02 1.14953779e-02 1.18765328e-02
 1.23950550e-02 1.36670237e-02 1.38376225e-02 1.38561130e-02
 1.51465992e-02 1.71114560e-02 1.74018778e-02 1.76032819e-02
 1.80546511e-02 1.84347704e-02 1.90065131e-02 1.94474533e-02
 1.99773423e-02 2.04472411e-02 2.10460834e-02 2.11810712e-02
 2.28083059e-02 2.43597645e-02 2.46146321e-02 2.49705333e-02
 2.63575893e-02 2.89593283e-02 2.89995242e-02 3.25986780e-02
 3.37507315e-02 3.45754735e-02 3.68919820e-02 3.84820960e-02
 3.84858660e-02 4.15072925e-02 4.60422561e-02 5.95465377e-02
 6.41542375e-02 6.85888007e-02 7.05430880e-02 7.77253062e-02
 8.36876258e-02 9.32426155e-02 9.95764136e-02 1.01792529e-01
 1.14911638e-01 1.26152873e-01 1.33025974e-01 1.41902491e-01
 1.42467529e-01 2.12519512e-01 2.43398458e-01 2.73986429e-01]",3.145052433013916,-0.86057267455366,180
2,1.7539221048355103,0.16668765246868134,0.17020878195762634,module.layer1.0.conv2,"[6.52919407e-05 7.90209597e-05 1.02987629e-04 1.17322292e-04
 1.39456854e-04 2.93397985e-04 4.10668930e-04 4.12284106e-04
 4.35208523e-04 5.00889088e-04 5.31548983e-04 5.72396035e-04
 5.81173692e-04 6.31822331e-04 6.76311727e-04 7.36391405e-04
 7.62890908e-04 7.76684028e-04 8.10572412e-04 8.57889478e-04
 8.63603491e-04 8.71405937e-04 9.08154063e-04 9.68951033e-04
 9.90616274e-04 1.05176819e-03 1.08744716e-03 1.22523343e-03
 1.26742281e-03 1.29900896e-03 1.30737585e-03 1.41693826e-03
 1.43064046e-03 1.44607655e-03 1.47551182e-03 1.54194178e-03
 1.59474032e-03 1.62617897e-03 1.67467690e-03 1.70240947e-03
 1.75010634e-03 1.80177984e-03 1.88188744e-03 1.92577939e-03
 1.98459951e-03 2.01678392e-03 2.06373190e-03 2.07010517e-03
 2.18074699e-03 2.21315096e-03 2.24326388e-03 2.27667764e-03
 2.31200247e-03 2.33382196e-03 2.53517646e-03 2.64312676e-03
 2.75603356e-03 2.84907734e-03 2.92372797e-03 2.94486200e-03
 3.01640178e-03 3.09304148e-03 3.14896740e-03 3.20702861e-03
 3.27619910e-03 3.31216212e-03 3.59621970e-03 3.60726868e-03
 3.64273740e-03 3.80758941e-03 3.94743960e-03 4.01801849e-03
 4.23981808e-03 4.27643070e-03 4.53235907e-03 4.54847841e-03
 4.58567915e-03 4.62098327e-03 4.87960596e-03 4.89017926e-03
 4.90270089e-03 5.20453788e-03 5.21020032e-03 5.31775923e-03
 5.43162134e-03 6.02896884e-03 6.11626729e-03 6.17170800e-03
 6.39931299e-03 6.41629752e-03 6.72821188e-03 6.75417949e-03
 6.79344172e-03 7.11618550e-03 7.18943356e-03 7.29072699e-03
 7.44155236e-03 7.73479743e-03 7.81356543e-03 8.34005326e-03
 8.39714147e-03 8.52269679e-03 8.79479386e-03 9.00294539e-03
 9.78620164e-03 9.96045116e-03 9.97015648e-03 9.99477040e-03
 1.05405431e-02 1.12400306e-02 1.15183843e-02 1.17563875e-02
 1.24842646e-02 1.27488365e-02 1.44111020e-02 1.44228805e-02
 1.47356149e-02 1.49270622e-02 1.51819522e-02 1.53204976e-02
 1.55211072e-02 1.57188792e-02 1.65685359e-02 1.69678405e-02
 1.77398287e-02 1.79148316e-02 1.80111025e-02 1.83790084e-02
 1.99474506e-02 2.05604918e-02 2.14793999e-02 2.22088527e-02
 2.27025114e-02 2.27471758e-02 2.44165957e-02 2.45640073e-02
 2.53915265e-02 2.62512472e-02 2.76964139e-02 2.95384489e-02
 3.12623121e-02 3.13383639e-02 3.15253176e-02 3.17984484e-02
 3.24697308e-02 3.25380452e-02 3.28263268e-02 3.39529030e-02
 3.51425000e-02 3.70877236e-02 3.85255627e-02 3.86378989e-02
 3.98248546e-02 4.21572737e-02 4.27306257e-02 4.38237190e-02
 4.73955162e-02 4.83264849e-02 4.89196181e-02 5.02368435e-02
 5.12188934e-02 5.38757741e-02 5.45208752e-02 5.58183417e-02
 5.61285876e-02 6.26294091e-02 6.83861598e-02 6.88610300e-02
 6.92573562e-02 7.14204758e-02 8.65395069e-02 8.74508917e-02
 9.52019244e-02 1.05785698e-01 1.11735858e-01 1.28810525e-01
 1.30447507e-01 1.44685552e-01 1.56211361e-01 1.66687652e-01]",3.5438344478607178,-1.364720773325163,180
3,1.7264598608016968,0.12152867019176483,0.13471949100494385,module.layer1.1.conv1,"[4.08443157e-05 5.83182300e-05 6.23773158e-05 6.62040184e-05
 8.34008315e-05 8.62729648e-05 8.86193520e-05 9.29566231e-05
 1.03228347e-04 1.10182438e-04 1.16029361e-04 1.18471755e-04
 1.20389152e-04 1.21146441e-04 1.24425875e-04 1.34929825e-04
 1.42467092e-04 1.54742374e-04 1.98655820e-04 2.02854120e-04
 2.06218334e-04 2.06764438e-04 2.23081399e-04 2.26703982e-04
 2.29476092e-04 2.57643871e-04 2.61336099e-04 2.84095906e-04
 3.12315213e-04 3.25443136e-04 3.37923673e-04 3.53841606e-04
 3.59873316e-04 4.44641948e-04 4.67158738e-04 5.19795110e-04
 5.79518615e-04 6.02220243e-04 6.02419022e-04 7.10782246e-04
 7.27257167e-04 8.55423219e-04 9.18209262e-04 9.30907903e-04
 9.56646982e-04 1.04832277e-03 1.05969456e-03 1.06237479e-03
 1.08055118e-03 1.13785698e-03 1.19073654e-03 1.22758118e-03
 1.29713467e-03 1.39405916e-03 1.44193019e-03 1.44296128e-03
 1.50146557e-03 1.54326123e-03 1.59092969e-03 1.59171992e-03
 1.74636336e-03 1.76809100e-03 1.80770759e-03 1.91983767e-03
 1.99598353e-03 2.01995717e-03 2.15980480e-03 2.17060512e-03
 2.17305287e-03 2.23802472e-03 2.33818684e-03 2.44971970e-03
 2.48656096e-03 2.62025092e-03 2.63776304e-03 2.63935630e-03
 2.70813867e-03 2.73123384e-03 2.87503330e-03 2.98938015e-03
 3.03874561e-03 3.06784012e-03 3.15201865e-03 3.28272372e-03
 3.36285168e-03 3.44911567e-03 3.50922998e-03 3.59600410e-03
 3.61745898e-03 3.72926169e-03 3.93922208e-03 3.99885653e-03
 4.25304659e-03 4.31688596e-03 4.58678603e-03 4.63962229e-03
 4.76254849e-03 4.89369128e-03 4.90600709e-03 5.22619579e-03
 5.41731343e-03 5.48032252e-03 5.70466602e-03 5.71339857e-03
 5.99581841e-03 6.02871645e-03 6.07436523e-03 6.38485840e-03
 6.46328880e-03 6.46960130e-03 6.68049464e-03 6.91851880e-03
 7.06809992e-03 7.35367555e-03 7.59761082e-03 7.96565693e-03
 8.30754265e-03 8.48906673e-03 8.56381096e-03 9.12860967e-03
 9.17523261e-03 9.47071798e-03 9.57974140e-03 9.72354133e-03
 9.76055022e-03 1.00358427e-02 1.01592913e-02 1.12506403e-02
 1.14725744e-02 1.15821259e-02 1.17898900e-02 1.18865529e-02
 1.26646264e-02 1.29390229e-02 1.30639942e-02 1.32485731e-02
 1.32753262e-02 1.38731115e-02 1.41720520e-02 1.51997777e-02
 1.63996499e-02 1.67411678e-02 1.70237292e-02 1.71596557e-02
 1.72629226e-02 1.83574557e-02 1.90236419e-02 1.95770301e-02
 2.00639777e-02 2.03942545e-02 2.07825527e-02 2.38360446e-02
 2.42286548e-02 2.67665926e-02 2.75540780e-02 2.81464364e-02
 2.86724828e-02 2.89399419e-02 3.14125493e-02 3.42041738e-02
 3.93614992e-02 3.94192748e-02 4.06854451e-02 4.13184874e-02
 4.22896072e-02 4.38810401e-02 4.77195270e-02 4.82360870e-02
 5.57834879e-02 6.34176061e-02 6.56532943e-02 6.91614971e-02
 7.31173754e-02 7.35531077e-02 7.76015446e-02 8.44349042e-02
 8.76375958e-02 1.15414403e-01 1.16173640e-01 1.21528670e-01]",2.3346035480499268,-1.5802654052347265,180
4,1.6839346885681152,0.09779713302850723,0.1594809591770172,module.layer1.1.conv2,"[5.40553483e-05 5.92780161e-05 8.12588987e-05 8.88391660e-05
 9.26817884e-05 9.50001486e-05 9.82076308e-05 1.00950594e-04
 1.14665425e-04 1.16156443e-04 1.23293430e-04 1.24415616e-04
 1.38449002e-04 1.38787014e-04 1.39790034e-04 1.45604863e-04
 1.68863146e-04 1.83086842e-04 1.87300408e-04 1.88269783e-04
 1.89221711e-04 1.91667074e-04 1.99031492e-04 2.00144234e-04
 2.19828129e-04 2.22929142e-04 2.24700270e-04 2.27491328e-04
 2.33471714e-04 2.37243570e-04 2.66471645e-04 2.92122975e-04
 3.12416931e-04 3.15440993e-04 3.22690088e-04 3.29291943e-04
 3.40451486e-04 3.50113958e-04 3.52309056e-04 3.99095996e-04
 4.02078178e-04 4.20561730e-04 4.61223011e-04 4.76800720e-04
 4.78534930e-04 4.88990743e-04 5.03974501e-04 5.07302582e-04
 5.34834107e-04 5.77845669e-04 6.08963310e-04 6.42376952e-04
 6.58552046e-04 6.75691350e-04 7.10219843e-04 7.54694454e-04
 7.88829813e-04 8.04193027e-04 8.36594729e-04 8.82790249e-04
 8.84210458e-04 9.90189379e-04 1.02352456e-03 1.03385828e-03
 1.09610485e-03 1.21062598e-03 1.34056492e-03 1.36691763e-03
 1.38380448e-03 1.48239662e-03 1.51017087e-03 1.52945879e-03
 1.54521875e-03 1.56475673e-03 1.67353859e-03 1.68346404e-03
 1.93762663e-03 2.02494138e-03 2.04734225e-03 2.18984508e-03
 2.42915726e-03 2.46106717e-03 2.61051836e-03 2.61945813e-03
 2.70142849e-03 2.83754803e-03 3.13122966e-03 3.22051626e-03
 3.26019106e-03 3.33935302e-03 3.55046429e-03 3.62449721e-03
 3.87234171e-03 4.12023067e-03 4.14398778e-03 4.14833426e-03
 4.25779214e-03 4.33426257e-03 4.40238370e-03 4.72130859e-03
 4.97954432e-03 5.01970667e-03 5.29455021e-03 5.42281289e-03
 5.55296708e-03 5.77581720e-03 5.98630402e-03 6.05443027e-03
 6.41525444e-03 6.43583760e-03 7.07468018e-03 7.18919747e-03
 7.20497128e-03 7.22136162e-03 7.34235346e-03 7.73104979e-03
 8.00905656e-03 8.41264706e-03 8.91788211e-03 9.27284453e-03
 9.58006922e-03 9.71285440e-03 9.72769968e-03 1.02207866e-02
 1.05106235e-02 1.07657323e-02 1.08949952e-02 1.09420866e-02
 1.11355260e-02 1.14555890e-02 1.18491873e-02 1.20527847e-02
 1.24406759e-02 1.26957670e-02 1.35498820e-02 1.39618441e-02
 1.43521400e-02 1.54568115e-02 1.60419028e-02 1.62862521e-02
 1.71974953e-02 1.78196114e-02 1.78909302e-02 1.79142859e-02
 1.82083938e-02 1.99200921e-02 2.02573389e-02 2.16367058e-02
 2.24195756e-02 2.28384808e-02 2.30430793e-02 2.41448879e-02
 2.58283671e-02 2.65785623e-02 2.71940995e-02 2.84800380e-02
 3.18714455e-02 3.47262360e-02 3.47510912e-02 3.53176855e-02
 3.55929658e-02 4.13018242e-02 4.15202565e-02 4.27856855e-02
 4.40502688e-02 4.95357066e-02 5.00449911e-02 5.04431464e-02
 5.20577319e-02 5.32414690e-02 5.51720858e-02 6.03525937e-02
 6.07745424e-02 6.15352876e-02 6.50464296e-02 6.86251968e-02
 6.88905492e-02 7.07752630e-02 9.07190368e-02 9.77971330e-02]",2.1466317176818848,-1.7002248649209564,180
5,1.4919723272323608,0.2798305153846741,0.12504303455352783,module.layer2.0.conv1,"[5.2008306e-07 5.2474360e-07 7.7060076e-07 ... 2.4082069e-01 2.6484156e-01
 2.7983052e-01]",18.879615783691406,-0.8252172461170271,2500
6,1.626779556274414,0.16921663284301758,0.11491170525550842,module.layer2.0.conv2,"[3.9987881e-06 4.0954415e-06 5.2487449e-06 ... 1.5640351e-01 1.5803833e-01
 1.6921663e-01]",19.000566482543945,-1.2551530744010584,2500
7,1.5810656547546387,0.4807041585445404,0.12054958939552307,module.layer2.0.shortcut.0,"[1.92825137e-05 3.22086817e-05 3.87100954e-05 3.93170085e-05
 4.18374366e-05 4.52036147e-05 5.22670889e-05 6.09591116e-05
 6.28178168e-05 6.44451138e-05 6.75312040e-05 7.52400447e-05
 8.67866984e-05 8.76006306e-05 8.98958533e-05 9.32485127e-05
 9.49668756e-05 1.04351217e-04 1.11870067e-04 1.13448958e-04
 1.24801081e-04 1.24812752e-04 1.37002789e-04 1.37117895e-04
 1.39608557e-04 1.46697814e-04 1.53913570e-04 1.65508478e-04
 1.68243554e-04 1.73484426e-04 1.77808062e-04 1.82216449e-04
 1.84881079e-04 1.89947925e-04 2.07829027e-04 2.18748028e-04
 2.19793452e-04 2.25211654e-04 2.33271872e-04 2.33558007e-04
 2.39521149e-04 2.52601691e-04 2.72577221e-04 2.72733218e-04
 2.87438161e-04 2.94211699e-04 2.99884327e-04 3.02855507e-04
 3.29882576e-04 3.42402403e-04 3.43409018e-04 3.56080622e-04
 3.58699966e-04 3.66192078e-04 3.66460386e-04 3.76536540e-04
 3.78844357e-04 3.92606249e-04 4.20440891e-04 4.50995634e-04
 4.57792485e-04 4.59287723e-04 4.61100746e-04 4.88650345e-04
 4.97091271e-04 5.03602205e-04 5.03894524e-04 5.26819087e-04
 5.39041881e-04 5.40985260e-04 5.47803007e-04 5.60023822e-04
 5.65543945e-04 5.77889383e-04 5.85335656e-04 6.06470159e-04
 6.16809994e-04 6.44349493e-04 6.73450355e-04 6.93711452e-04
 7.04594073e-04 7.11530156e-04 7.18696974e-04 7.20310200e-04
 7.33962166e-04 7.42505188e-04 7.85365643e-04 7.92979030e-04
 7.95683532e-04 8.01996503e-04 8.09948659e-04 8.35596293e-04
 8.50353623e-04 8.64399015e-04 8.81394430e-04 9.36838274e-04
 9.36853874e-04 9.80123179e-04 9.95923299e-04 1.01561716e-03
 1.03154441e-03 1.06315769e-03 1.09663699e-03 1.09716703e-03
 1.14112720e-03 1.14149170e-03 1.17963180e-03 1.21683406e-03
 1.28968596e-03 1.29528786e-03 1.29689265e-03 1.30691472e-03
 1.32055138e-03 1.37964950e-03 1.39191409e-03 1.42070558e-03
 1.42203399e-03 1.42623042e-03 1.46584946e-03 1.48330291e-03
 1.48883846e-03 1.55517680e-03 1.58499076e-03 1.62664626e-03
 1.64593721e-03 1.67730835e-03 1.70217000e-03 1.77060941e-03
 1.82756770e-03 1.89078075e-03 1.92895974e-03 1.94645068e-03
 1.99993979e-03 2.01658020e-03 2.04585469e-03 2.09755404e-03
 2.12569721e-03 2.15192954e-03 2.17702100e-03 2.17791437e-03
 2.22800625e-03 2.26997351e-03 2.32546660e-03 2.36079050e-03
 2.41201418e-03 2.43045669e-03 2.45714514e-03 2.50440976e-03
 2.50740838e-03 2.57425755e-03 2.63857469e-03 2.65488168e-03
 2.72382819e-03 2.82018306e-03 2.86175054e-03 2.89427792e-03
 2.97879544e-03 3.01315705e-03 3.15883034e-03 3.22762947e-03
 3.40996147e-03 3.44876153e-03 3.45485401e-03 3.49606946e-03
 3.50398547e-03 3.58134997e-03 3.61146592e-03 3.71209742e-03
 3.71527532e-03 3.87431658e-03 4.04302077e-03 4.14788630e-03
 4.31638537e-03 4.35341569e-03 4.41363500e-03 4.43692598e-03
 4.51301737e-03 4.58649825e-03 4.69454657e-03 4.70252894e-03
 4.85065160e-03 4.85293614e-03 4.96391952e-03 4.97607607e-03
 5.06405346e-03 5.21038286e-03 5.29344101e-03 5.46078803e-03
 5.46558574e-03 5.70226554e-03 5.77815389e-03 5.88143524e-03
 5.90790343e-03 6.10715291e-03 6.11449638e-03 6.14363980e-03
 6.47703093e-03 6.50923932e-03 6.60401769e-03 6.69789081e-03
 6.98329275e-03 7.30890641e-03 7.56228203e-03 7.58699654e-03
 7.75400596e-03 7.94560090e-03 7.99630675e-03 8.49067327e-03
 8.59145541e-03 8.73245578e-03 8.84114485e-03 8.88752379e-03
 8.92674830e-03 9.16807167e-03 9.28266160e-03 9.48413461e-03
 9.76064708e-03 1.03971660e-02 1.05482424e-02 1.05585847e-02
 1.06076337e-02 1.08624492e-02 1.10897096e-02 1.11784246e-02
 1.12751331e-02 1.14049586e-02 1.15265856e-02 1.24265403e-02
 1.27674052e-02 1.31374970e-02 1.31896874e-02 1.32420836e-02
 1.36159882e-02 1.38078434e-02 1.41813615e-02 1.49382371e-02
 1.49928639e-02 1.56621076e-02 1.58215351e-02 1.65599100e-02
 1.70230214e-02 1.70267206e-02 1.75367352e-02 1.78883579e-02
 1.81070883e-02 1.81204937e-02 1.94142815e-02 1.98980179e-02
 2.06752140e-02 2.13725846e-02 2.15880331e-02 2.16968209e-02
 2.18160991e-02 2.20261887e-02 2.23912187e-02 2.32325289e-02
 2.44589355e-02 2.44783331e-02 2.49213632e-02 2.58252826e-02
 2.67324001e-02 2.69335900e-02 2.75634192e-02 2.95339935e-02
 3.05639412e-02 3.10002640e-02 3.14617716e-02 3.16173285e-02
 3.21000144e-02 3.45058180e-02 3.53051648e-02 3.56916636e-02
 3.57364044e-02 3.68677378e-02 3.69827785e-02 3.76867168e-02
 3.92566770e-02 4.31937464e-02 4.33105193e-02 4.33888063e-02
 4.44158316e-02 4.55569699e-02 4.62913252e-02 4.66463417e-02
 4.93726693e-02 4.99645807e-02 5.30499890e-02 5.68581223e-02
 5.73752970e-02 5.84819168e-02 5.90655506e-02 6.04605526e-02
 6.63667917e-02 6.94978237e-02 7.21423998e-02 7.35072717e-02
 7.60254785e-02 7.69828856e-02 8.05964991e-02 8.15657824e-02
 9.16607678e-02 9.70060974e-02 1.00489698e-01 1.07128866e-01
 1.10815458e-01 1.16276257e-01 1.33923844e-01 1.36464939e-01
 1.42106324e-01 1.43907949e-01 1.44272208e-01 1.47458836e-01
 1.55955985e-01 1.83892950e-01 2.08788514e-01 2.13683680e-01
 2.58724332e-01 2.72116989e-01 3.24224174e-01 4.80704159e-01]",6.689169883728027,-0.5029719592115102,320
8,1.6393077373504639,0.13441519439220428,0.12671297788619995,module.layer2.1.conv1,"[6.3837379e-06 6.9573098e-06 7.0141923e-06 ... 1.1535802e-01 1.1736942e-01
 1.3441519e-01]",15.94748306274414,-1.428741339641705,2500
9,1.6129120588302612,0.11465858668088913,0.12499365210533142,module.layer2.1.conv2,"[2.43169097e-06 3.58225861e-06 3.84541318e-06 ... 1.04523435e-01
 1.08020440e-01 1.14658587e-01]",13.01540470123291,-1.517094462773855,2500
