,alphahat,alpha,spectral_norm,D,longname,eigs,norm,eigs_num
0,0.6041117856427108,3.0170369148254395,1.5857454538345337,0.1814754605293274,module.features.conv_1,"[0.10525418 0.13177335 0.20477767 0.24227946 0.24467358 0.24810585
 0.24902391 0.26201618 0.2734381  0.27587706 0.2949448  0.3304853
 0.33545604 0.3362579  0.34520057 0.37327772 0.37526315 0.42998394
 0.49342775 0.515584   0.53257024 0.5788639  0.60371846 0.683022
 0.76629186 0.88891596 1.5857455 ]",11.706228256225586,27
1,-0.2951403429030888,1.4707471132278442,0.6299792528152466,0.15060608088970184,module.features.conv_2,"[1.12437094e-10 1.14894094e-10 1.66965317e-10 6.97591651e-10
 7.09601433e-10 2.44860709e-09 2.52813770e-09 4.21445812e-09
 2.96174836e-08 3.44217774e-08 3.79889045e-08 4.05411384e-08
 4.05826377e-08 6.33726813e-08 7.87865346e-08 1.21336186e-07
 1.45200445e-07 1.67790617e-07 1.68805173e-07 2.98806839e-07
 3.92452876e-07 5.05605101e-07 6.77566675e-07 7.49027095e-07
 9.25654888e-07 9.41277392e-07 1.14914883e-06 1.29479349e-06
 1.29858961e-06 1.95480561e-06 2.05268793e-06 2.44816647e-06
 2.60246065e-06 2.63491256e-06 2.91065271e-06 3.12118846e-06
 3.35752793e-06 3.57885347e-06 4.31408262e-06 4.49301251e-06
 4.94177311e-06 5.99888745e-06 6.10770849e-06 6.54763107e-06
 6.67252243e-06 7.00343344e-06 7.34807008e-06 7.47051399e-06
 9.06844070e-06 9.42138831e-06 9.48526485e-06 1.00022517e-05
 1.13677643e-05 1.27422481e-05 1.32422365e-05 1.42572344e-05
 1.45732465e-05 1.50663127e-05 1.62775286e-05 1.68477509e-05
 1.76319645e-05 1.77759157e-05 1.89633029e-05 2.09614518e-05
 2.23230018e-05 2.24972737e-05 2.26629672e-05 2.27541441e-05
 2.31184349e-05 2.59475037e-05 2.77821437e-05 2.82163237e-05
 2.88981664e-05 2.89345844e-05 2.96143699e-05 3.21127372e-05
 3.48512331e-05 3.59892947e-05 3.78093246e-05 3.83399893e-05
 3.87668224e-05 4.17595547e-05 4.37211238e-05 4.76822679e-05
 4.89828672e-05 5.04160453e-05 5.20635040e-05 5.56656014e-05
 5.69970616e-05 5.86331989e-05 6.49559006e-05 6.55569384e-05
 6.55840267e-05 6.76024283e-05 6.97520227e-05 7.88477118e-05
 7.97927205e-05 8.00808557e-05 8.06625685e-05 8.11659411e-05
 8.26232717e-05 8.39545391e-05 9.23297994e-05 9.36341166e-05
 9.56888616e-05 9.77642194e-05 1.10779532e-04 1.11914065e-04
 1.14532326e-04 1.16012809e-04 1.18375050e-04 1.18788485e-04
 1.22450030e-04 1.23956343e-04 1.24923550e-04 1.32801491e-04
 1.35371272e-04 1.35681184e-04 1.38655654e-04 1.38954871e-04
 1.43062207e-04 1.45044236e-04 1.47135419e-04 1.56722657e-04
 1.62847195e-04 1.63829041e-04 1.72267624e-04 1.72860149e-04
 1.86641118e-04 1.88016929e-04 1.91462866e-04 1.94073247e-04
 1.96435663e-04 1.99772825e-04 2.14419066e-04 2.27410375e-04
 2.37215107e-04 2.47112097e-04 2.52048805e-04 2.59034976e-04
 2.61663168e-04 2.64685048e-04 2.70716846e-04 2.72271078e-04
 2.73634214e-04 2.87027564e-04 2.96987622e-04 2.98522675e-04
 3.06107104e-04 3.16492544e-04 3.23783286e-04 3.24111024e-04
 3.32322874e-04 3.37509700e-04 3.42740183e-04 3.54453718e-04
 3.61812505e-04 3.61991726e-04 3.72977956e-04 3.74889030e-04
 3.75620701e-04 3.81029211e-04 3.82427708e-04 4.10959561e-04
 4.25967184e-04 4.40631906e-04 4.65481047e-04 4.68951155e-04
 4.92320105e-04 4.94385487e-04 5.14375628e-04 5.36167121e-04
 5.44251176e-04 5.48169482e-04 5.71626064e-04 5.72651334e-04
 5.80847263e-04 5.86924900e-04 5.88852621e-04 5.92553639e-04
 5.96470723e-04 6.22528954e-04 6.58647972e-04 6.69482979e-04
 6.71964779e-04 6.82958867e-04 7.07756495e-04 7.35529524e-04
 7.43592682e-04 7.69948587e-04 7.70284096e-04 7.72147265e-04
 7.97676796e-04 8.10668804e-04 8.13135819e-04 8.17836844e-04
 8.29141121e-04 8.49528471e-04 8.53375532e-04 8.69181182e-04
 8.94493889e-04 9.23990388e-04 9.43320047e-04 9.84944636e-04
 9.88193089e-04 9.90367029e-04 1.01905956e-03 1.03454804e-03
 1.04122201e-03 1.04538398e-03 1.07756432e-03 1.18715665e-03
 1.20265235e-03 1.21116580e-03 1.23810733e-03 1.25448487e-03
 1.25586835e-03 1.27200352e-03 1.31645135e-03 1.33647665e-03
 1.36397232e-03 1.36557175e-03 1.37043966e-03 1.37732853e-03
 1.39999576e-03 1.40215468e-03 1.41313253e-03 1.44390564e-03
 1.54629152e-03 1.56848540e-03 1.60156551e-03 1.61428400e-03
 1.62649690e-03 1.64908438e-03 1.65138952e-03 1.67018909e-03
 1.67030783e-03 1.74137286e-03 1.80537463e-03 1.86632609e-03
 1.87640230e-03 1.87842897e-03 1.91193644e-03 1.94191153e-03
 1.94262248e-03 1.95267249e-03 2.06002360e-03 2.07597995e-03
 2.17036018e-03 2.21643364e-03 2.27382872e-03 2.28884420e-03
 2.29038671e-03 2.35435087e-03 2.40672985e-03 2.51605897e-03
 2.54186476e-03 2.55966373e-03 2.56796414e-03 2.59391195e-03
 2.59709521e-03 2.60636886e-03 2.65629496e-03 2.77349842e-03
 2.79742526e-03 2.81406776e-03 2.83825863e-03 2.84510339e-03
 2.90892413e-03 2.97399517e-03 3.00389226e-03 3.09688062e-03
 3.16676730e-03 3.18046007e-03 3.20606469e-03 3.22704413e-03
 3.24414717e-03 3.33354366e-03 3.40250088e-03 3.48366355e-03
 3.53403320e-03 3.54383304e-03 3.55108595e-03 3.62049160e-03
 3.66125745e-03 3.75234475e-03 3.77562456e-03 3.91614111e-03
 4.02416894e-03 4.08429466e-03 4.17031115e-03 4.32507182e-03
 4.32576053e-03 4.37246310e-03 4.45225136e-03 4.49619535e-03
 4.53232601e-03 4.54860507e-03 4.76827472e-03 4.84135002e-03
 4.94055077e-03 4.98867268e-03 5.13674645e-03 5.27874054e-03
 5.32799028e-03 5.34774270e-03 5.39793773e-03 5.56736300e-03
 5.63160377e-03 5.65150706e-03 5.65420371e-03 5.76314516e-03
 5.81540680e-03 5.91406785e-03 6.29799534e-03 6.30675303e-03
 6.44045975e-03 6.46318076e-03 6.47943886e-03 6.48564752e-03
 6.86965603e-03 6.89922785e-03 6.92077586e-03 6.96926983e-03
 7.08433893e-03 7.25261914e-03 7.40503520e-03 7.41669815e-03
 7.44023966e-03 7.64819002e-03 7.71729322e-03 7.78651284e-03
 7.97431543e-03 8.16495903e-03 8.35887995e-03 8.45242571e-03
 8.50145891e-03 8.80932342e-03 8.98379646e-03 8.99784081e-03
 9.11759306e-03 9.28759947e-03 9.30665340e-03 9.45378654e-03
 9.47369821e-03 9.50818043e-03 9.59793106e-03 9.87654924e-03
 9.95417964e-03 1.00357085e-02 1.01418188e-02 1.04928436e-02
 1.08413827e-02 1.09360432e-02 1.09479185e-02 1.10024335e-02
 1.12152668e-02 1.12371910e-02 1.12521006e-02 1.15731182e-02
 1.16530964e-02 1.18033523e-02 1.20410472e-02 1.21335844e-02
 1.23411352e-02 1.23662911e-02 1.24689247e-02 1.24969510e-02
 1.26801711e-02 1.28625147e-02 1.29605345e-02 1.32383341e-02
 1.32971136e-02 1.34663209e-02 1.34857809e-02 1.36137102e-02
 1.36336219e-02 1.37932478e-02 1.42080607e-02 1.45235425e-02
 1.45315332e-02 1.45792551e-02 1.47104030e-02 1.52880605e-02
 1.53259886e-02 1.60908755e-02 1.62973050e-02 1.63314436e-02
 1.66388061e-02 1.69582367e-02 1.70067027e-02 1.72154736e-02
 1.73560884e-02 1.76557954e-02 1.80406719e-02 1.80852953e-02
 1.83733404e-02 1.83895659e-02 1.87105965e-02 1.88584272e-02
 1.91438347e-02 1.94288213e-02 1.96982641e-02 1.98432915e-02
 2.07501706e-02 2.12221872e-02 2.14876309e-02 2.17935499e-02
 2.18182076e-02 2.18897872e-02 2.26518195e-02 2.29420606e-02
 2.31596380e-02 2.33537592e-02 2.38820221e-02 2.38835420e-02
 2.48009693e-02 2.51115579e-02 2.57990826e-02 2.63769608e-02
 2.66304929e-02 2.68598367e-02 2.71076914e-02 2.72871740e-02
 2.77110469e-02 2.78065912e-02 2.81273313e-02 2.86836270e-02
 2.90166251e-02 2.90885344e-02 2.97403354e-02 3.00935339e-02
 3.02930865e-02 3.09007093e-02 3.10083926e-02 3.23085487e-02
 3.26170698e-02 3.35043930e-02 3.40675712e-02 3.44742201e-02
 3.48808877e-02 3.50751206e-02 3.53539139e-02 3.57437581e-02
 3.69851962e-02 3.94437611e-02 3.97362337e-02 4.02873270e-02
 4.05264981e-02 4.10789624e-02 4.20075469e-02 4.21316512e-02
 4.23164666e-02 4.23555076e-02 4.24672626e-02 4.28385325e-02
 4.29532304e-02 4.34829108e-02 4.35272455e-02 4.37948294e-02
 4.57112938e-02 4.60183807e-02 4.62867655e-02 4.84716147e-02
 4.85858396e-02 4.87420186e-02 4.92350087e-02 4.94944341e-02
 5.02409711e-02 5.16934283e-02 5.21570221e-02 5.24832271e-02
 5.34378923e-02 5.34647666e-02 5.42792715e-02 5.53523488e-02
 5.76633364e-02 5.80971316e-02 6.08122647e-02 6.09330237e-02
 6.18031621e-02 6.34443983e-02 6.64044023e-02 6.72056600e-02
 6.79871291e-02 7.02930689e-02 7.19639584e-02 7.21118897e-02
 7.21976757e-02 7.32280314e-02 7.37897009e-02 7.38399848e-02
 7.42083788e-02 7.58565590e-02 7.60700703e-02 7.79867843e-02
 7.92360157e-02 7.99354538e-02 8.04439560e-02 8.08472633e-02
 8.20236430e-02 8.40582401e-02 8.64357725e-02 8.68846625e-02
 8.79974365e-02 8.80652368e-02 9.19519141e-02 1.02294795e-01
 1.03163324e-01 1.04660526e-01 1.05886459e-01 1.07201591e-01
 1.09501489e-01 1.11572020e-01 1.12659939e-01 1.13885373e-01
 1.21715210e-01 1.24044210e-01 1.24723688e-01 1.24958545e-01
 1.28921151e-01 1.34937629e-01 1.39367074e-01 1.40046000e-01
 1.41062111e-01 1.41385898e-01 1.43050626e-01 1.52367175e-01
 1.52433142e-01 1.56281412e-01 1.58765167e-01 1.58915401e-01
 1.63831741e-01 1.69010758e-01 1.73973337e-01 1.74190119e-01
 1.74563453e-01 1.75815776e-01 1.76177025e-01 1.81891307e-01
 1.82897657e-01 1.94061011e-01 1.96140513e-01 1.98964015e-01
 2.00428426e-01 2.02787697e-01 2.10819393e-01 2.11008683e-01
 2.15375677e-01 2.16116846e-01 2.17306286e-01 2.29025498e-01
 2.31569573e-01 2.34103188e-01 2.40749851e-01 2.42810681e-01
 2.44517475e-01 2.52708405e-01 2.61517942e-01 2.62461185e-01
 2.76948988e-01 2.93072492e-01 2.94374824e-01 2.95157701e-01
 2.97145277e-01 3.30067068e-01 3.40583712e-01 3.41248930e-01
 3.46175998e-01 3.62032413e-01 3.70373458e-01 4.45184827e-01
 5.09597957e-01 5.14887154e-01 5.29822946e-01 6.29979253e-01]",21.53911018371582,576
2,-0.11965546768283039,1.75174880027771,0.8544638752937317,0.11868730187416077,module.features.conv_4,"[7.97309563e-04 9.60631471e-04 9.81375459e-04 9.93241440e-04
 1.00446353e-03 1.01209444e-03 1.03349891e-03 1.04202877e-03
 1.07097428e-03 1.13037508e-03 1.15597306e-03 1.16360991e-03
 1.17412221e-03 1.21286418e-03 1.25741446e-03 1.25820737e-03
 1.31960609e-03 1.32999534e-03 1.35203358e-03 1.37453480e-03
 1.39562751e-03 1.46822119e-03 1.46903866e-03 1.49017584e-03
 1.57209719e-03 1.58829207e-03 1.59991079e-03 1.60499895e-03
 1.64688518e-03 1.66139239e-03 1.67526177e-03 1.69470883e-03
 1.76074111e-03 1.76771916e-03 1.79923268e-03 1.85101258e-03
 1.87257619e-03 1.87861407e-03 1.87994319e-03 1.90179434e-03
 1.93840824e-03 1.94884185e-03 1.96004938e-03 2.02489155e-03
 2.03543226e-03 2.08322774e-03 2.12622667e-03 2.13742373e-03
 2.20641354e-03 2.22549727e-03 2.23555998e-03 2.28983862e-03
 2.30251066e-03 2.32515344e-03 2.33305036e-03 2.35176343e-03
 2.37297802e-03 2.41145864e-03 2.42401008e-03 2.42489902e-03
 2.47567566e-03 2.51516211e-03 2.52416614e-03 2.57664616e-03
 2.57819425e-03 2.59078015e-03 2.60508829e-03 2.61061499e-03
 2.64704530e-03 2.65551102e-03 2.68172589e-03 2.74520763e-03
 2.75967550e-03 2.78137880e-03 2.79625948e-03 2.80149304e-03
 2.84324423e-03 2.84948386e-03 2.90702865e-03 2.95550399e-03
 2.96225469e-03 2.98212958e-03 3.00760940e-03 3.01831844e-03
 3.09451483e-03 3.14087491e-03 3.15236626e-03 3.19188018e-03
 3.20731360e-03 3.23113706e-03 3.23918834e-03 3.25464061e-03
 3.25987046e-03 3.27163236e-03 3.29344533e-03 3.32324416e-03
 3.39611364e-03 3.45439254e-03 3.53353494e-03 3.53370071e-03
 3.54632968e-03 3.62511585e-03 3.63603211e-03 3.64452275e-03
 3.67748342e-03 3.74476612e-03 3.77202337e-03 3.78946075e-03
 3.80864041e-03 3.81988264e-03 3.87079571e-03 3.90986260e-03
 3.93549399e-03 4.04555583e-03 4.06310847e-03 4.08464437e-03
 4.14229324e-03 4.16015834e-03 4.16028220e-03 4.29824507e-03
 4.32261219e-03 4.33663139e-03 4.35553491e-03 4.39234124e-03
 4.44826856e-03 4.45654290e-03 4.48762346e-03 4.55552898e-03
 4.55614878e-03 4.67549078e-03 4.71608201e-03 4.74631228e-03
 4.80680168e-03 4.81880689e-03 4.83959680e-03 4.85356199e-03
 4.92775999e-03 4.93897591e-03 4.97445650e-03 4.99747088e-03
 5.03670285e-03 5.10213384e-03 5.31831337e-03 5.34576690e-03
 5.37458062e-03 5.44118322e-03 5.45731792e-03 5.49565768e-03
 5.52621065e-03 5.57613978e-03 5.58416313e-03 5.63571090e-03
 5.73856151e-03 5.77794109e-03 5.78134740e-03 5.81263145e-03
 5.83372777e-03 5.85838314e-03 5.93094015e-03 5.93322096e-03
 5.97537495e-03 6.02655904e-03 6.08176645e-03 6.20403141e-03
 6.21100515e-03 6.23845821e-03 6.26065396e-03 6.32106001e-03
 6.42339187e-03 6.52066153e-03 6.58757845e-03 6.66800421e-03
 6.70917332e-03 6.71805860e-03 6.71819784e-03 6.82427874e-03
 6.84664166e-03 6.87745633e-03 6.97530713e-03 6.99262926e-03
 7.01537961e-03 7.06567103e-03 7.09661189e-03 7.13003194e-03
 7.13945180e-03 7.16388086e-03 7.33604049e-03 7.49278255e-03
 7.51400646e-03 7.53329741e-03 7.54856272e-03 7.57737551e-03
 7.61486031e-03 7.74553139e-03 7.83167128e-03 7.83872604e-03
 8.02051462e-03 8.03641416e-03 8.03674664e-03 8.08328390e-03
 8.16805661e-03 8.18594638e-03 8.19252711e-03 8.23124312e-03
 8.44964199e-03 8.48219078e-03 8.50643776e-03 8.51931702e-03
 8.67699459e-03 8.72150902e-03 8.77499674e-03 8.93597025e-03
 9.01219342e-03 9.13232006e-03 9.14605986e-03 9.18415003e-03
 9.19018034e-03 9.19965282e-03 9.22733638e-03 9.40623321e-03
 9.52640828e-03 9.53427237e-03 9.69586615e-03 9.72555112e-03
 9.86061990e-03 9.86375939e-03 9.92420688e-03 9.98326391e-03
 9.99618787e-03 1.00820316e-02 1.01275053e-02 1.01402318e-02
 1.01514664e-02 1.03341565e-02 1.04317050e-02 1.05018253e-02
 1.05424020e-02 1.06522534e-02 1.07698338e-02 1.07919686e-02
 1.08294468e-02 1.10848006e-02 1.12335403e-02 1.14010507e-02
 1.14190355e-02 1.14610335e-02 1.15883071e-02 1.16149858e-02
 1.17044216e-02 1.17320176e-02 1.18929958e-02 1.20564187e-02
 1.20873442e-02 1.23731922e-02 1.23903779e-02 1.24478517e-02
 1.24577694e-02 1.24901123e-02 1.25489933e-02 1.25962505e-02
 1.27155166e-02 1.27561530e-02 1.30717186e-02 1.30988127e-02
 1.31248934e-02 1.31630702e-02 1.32234236e-02 1.32678729e-02
 1.34031456e-02 1.35448975e-02 1.35574127e-02 1.35610858e-02
 1.37450425e-02 1.37532996e-02 1.39590129e-02 1.41388066e-02
 1.42069971e-02 1.42443432e-02 1.43288961e-02 1.44057702e-02
 1.45419771e-02 1.46636311e-02 1.48093421e-02 1.48746502e-02
 1.48948170e-02 1.49560757e-02 1.51197631e-02 1.51839387e-02
 1.52252344e-02 1.54813193e-02 1.58666708e-02 1.59557909e-02
 1.62174236e-02 1.63969323e-02 1.64615735e-02 1.66187007e-02
 1.66506767e-02 1.66921895e-02 1.67240202e-02 1.68878864e-02
 1.69640630e-02 1.69911049e-02 1.71714202e-02 1.72297377e-02
 1.75086781e-02 1.75227355e-02 1.76713709e-02 1.78563893e-02
 1.79095268e-02 1.82163399e-02 1.83315258e-02 1.83911789e-02
 1.84915233e-02 1.89583860e-02 1.93439852e-02 1.95050240e-02
 1.95889622e-02 1.98525004e-02 2.00506430e-02 2.00646650e-02
 2.02088673e-02 2.02446077e-02 2.03101020e-02 2.04705205e-02
 2.07676552e-02 2.08809562e-02 2.09802836e-02 2.10273154e-02
 2.12668981e-02 2.14216970e-02 2.18124408e-02 2.18493771e-02
 2.20073909e-02 2.20548324e-02 2.20955387e-02 2.21468825e-02
 2.22814884e-02 2.24552676e-02 2.26281881e-02 2.27444563e-02
 2.28621420e-02 2.29796600e-02 2.30640396e-02 2.31259558e-02
 2.33232304e-02 2.37002783e-02 2.38023754e-02 2.39802822e-02
 2.49607675e-02 2.53392402e-02 2.54009161e-02 2.56420877e-02
 2.56514847e-02 2.56592333e-02 2.59688832e-02 2.61208825e-02
 2.62122266e-02 2.66165994e-02 2.70302147e-02 2.73072142e-02
 2.75819413e-02 2.80352402e-02 2.80923750e-02 2.83079706e-02
 2.83677205e-02 2.84457840e-02 2.88442671e-02 2.89128106e-02
 2.90506929e-02 2.93218978e-02 2.94163171e-02 2.94455923e-02
 2.96802241e-02 2.99176350e-02 3.01556718e-02 3.04688867e-02
 3.05942725e-02 3.06835342e-02 3.09120677e-02 3.09668258e-02
 3.12361289e-02 3.26305665e-02 3.29261832e-02 3.31837125e-02
 3.35731395e-02 3.35934050e-02 3.39917019e-02 3.45048085e-02
 3.45182307e-02 3.53726335e-02 3.54164578e-02 3.54647860e-02
 3.56095433e-02 3.57278250e-02 3.61880511e-02 3.62123661e-02
 3.64932679e-02 3.67172062e-02 3.72245498e-02 3.75355147e-02
 3.78591679e-02 3.85775976e-02 3.90584245e-02 3.95462327e-02
 3.98484394e-02 3.98855843e-02 4.07326706e-02 4.08290699e-02
 4.11072411e-02 4.11739945e-02 4.14903238e-02 4.16472219e-02
 4.18002084e-02 4.19955812e-02 4.21260744e-02 4.27880399e-02
 4.29760180e-02 4.33547311e-02 4.36919481e-02 4.40788455e-02
 4.53510433e-02 4.63505723e-02 4.63859513e-02 4.65793200e-02
 4.70697731e-02 4.81238589e-02 4.95382212e-02 4.97359857e-02
 4.99811880e-02 5.01975678e-02 5.07871658e-02 5.26677296e-02
 5.30248024e-02 5.39725944e-02 5.40899783e-02 5.40923774e-02
 5.45954332e-02 5.49217276e-02 5.49220853e-02 5.71200475e-02
 5.76123782e-02 5.76656498e-02 5.80959544e-02 5.83341792e-02
 5.93995675e-02 6.10031299e-02 6.12479001e-02 6.13672659e-02
 6.17360584e-02 6.23954982e-02 6.38397709e-02 6.38772771e-02
 6.39765188e-02 6.60434216e-02 6.64183199e-02 6.64744005e-02
 6.73485249e-02 6.74053356e-02 6.83706254e-02 6.98663145e-02
 7.01355264e-02 7.02320188e-02 7.08127245e-02 7.17690438e-02
 7.32719749e-02 7.41156116e-02 7.48646632e-02 7.51154274e-02
 7.51685873e-02 7.58079439e-02 7.66146928e-02 7.72050098e-02
 7.76174143e-02 7.98599571e-02 8.03740993e-02 8.09166506e-02
 8.09392035e-02 8.15202817e-02 8.24345648e-02 8.26934502e-02
 8.61139148e-02 8.61329287e-02 8.65628496e-02 8.73359516e-02
 8.73510614e-02 8.74275565e-02 8.74711052e-02 8.78864676e-02
 8.79138559e-02 9.05688182e-02 9.20807049e-02 9.26238894e-02
 9.43179876e-02 9.53239128e-02 9.57024992e-02 9.92065966e-02
 9.98623744e-02 1.00209348e-01 1.00432247e-01 1.01410650e-01
 1.02748729e-01 1.04728393e-01 1.06729329e-01 1.08531162e-01
 1.10962592e-01 1.11076154e-01 1.12241976e-01 1.13137573e-01
 1.15881138e-01 1.15914918e-01 1.16383351e-01 1.18289553e-01
 1.18364386e-01 1.19780943e-01 1.21821769e-01 1.23249426e-01
 1.26425698e-01 1.30006701e-01 1.34419575e-01 1.35593504e-01
 1.35962978e-01 1.38435185e-01 1.39857903e-01 1.41010538e-01
 1.42205015e-01 1.53496727e-01 1.54301018e-01 1.55702859e-01
 1.55722424e-01 1.55743673e-01 1.57199085e-01 1.57500222e-01
 1.59388527e-01 1.60747394e-01 1.61332503e-01 1.66547045e-01
 1.66827857e-01 1.68596894e-01 1.75612554e-01 1.79201767e-01
 1.80461988e-01 1.81140482e-01 1.85189024e-01 1.88136086e-01
 1.92645267e-01 1.94248766e-01 1.95628300e-01 2.05411509e-01
 2.08589777e-01 2.14223117e-01 2.16015711e-01 2.20189855e-01
 2.21004978e-01 2.31528416e-01 2.35217676e-01 2.40357906e-01
 2.49484360e-01 2.54920244e-01 2.56372809e-01 2.57434964e-01
 2.66062111e-01 2.73176372e-01 2.87900209e-01 2.98022211e-01
 3.20020586e-01 3.20116222e-01 3.20659339e-01 3.25301617e-01
 3.25976789e-01 3.69159490e-01 3.88512641e-01 4.00052547e-01
 4.06361252e-01 5.41194141e-01 6.24921024e-01 8.54463875e-01]",27.170272827148438,576
3,-0.627624395733047,1.7398557662963867,0.4357791244983673,0.13546553254127502,module.features.conv_5,"[1.4515040e-09 2.1114370e-09 6.2391292e-09 ... 3.0483404e-01 3.1135926e-01
 4.3577912e-01]",36.15485382080078,1152
4,-0.4719078284974035,1.8797929286956787,0.5609931349754333,0.12891459465026855,module.features.conv_7,[0.00131299 0.0013254  0.00133126 ... 0.4017999  0.4143507  0.56099313],51.12371826171875,1152
5,-0.5200195985129722,1.7943658828735352,0.5130894780158997,0.13686487078666687,module.features.conv_8,"[4.3645754e-10 4.7771381e-10 1.3312897e-08 ... 3.5271272e-01 3.5338235e-01
 5.1308948e-01]",66.7304916381836,2304
6,-0.6469818833887184,1.8696961402893066,0.4507794976234436,0.15066269040107727,module.features.conv_9,"[6.1658283e-11 6.1274930e-10 6.2865146e-10 ... 3.1323147e-01 3.4250697e-01
 4.5077950e-01]",66.33654022216797,2304
7,-0.8360684189846637,1.935533046722412,0.36986419558525085,0.11797049641609192,module.features.conv_11,[0.00117455 0.00123504 0.00125422 ... 0.254244   0.28168744 0.3698642 ],83.40126037597656,2304
8,-0.5719563207911852,1.7914575338363647,0.4794367253780365,0.12719035148620605,module.features.conv_12,"[4.2774687e-10 9.0303059e-10 1.5366468e-09 ... 2.6447764e-01 2.6990151e-01
 4.7943673e-01]",93.29169464111328,4608
9,-0.810561371282389,1.7793165445327759,0.3503108024597168,0.1233396828174591,module.features.conv_13,"[4.2955912e-12 5.2611032e-10 6.8970909e-09 ... 3.1517035e-01 3.4969547e-01
 3.5031080e-01]",69.7410888671875,4608
